0,0,1.3333333333333333,0.6477289798968726
0,1,1.3333333333333333,0.607467547727473
0,2,1.3333333333333333,0.5872643530826536
0,3,1.3333333333333333,0.86588413272561
0,4,1.3333333333333333,0.499037407770277
0,5,1.3333333333333333,0.42755209806597066
0,6,1.3333333333333333,0.9123042833609372
0,0,1.5,0.6437761771015599
0,1,1.5,0.620768638018693
0,2,1.5,0.5769008503322977
0,3,1.5,0.8434904354478062
0,4,1.5,0.4921558053361681
0,5,1.5,0.42057454460744836
0,6,1.5,0.8866670137300705
0,0,1.6666666666666667,0.6464549215513967
0,1,1.6666666666666667,0.5878478915395142
0,2,1.6666666666666667,0.5688380176175614
0,3,1.6666666666666667,0.8240808521959876
0,4,1.6666666666666667,0.4741042149176642
0,5,1.6666666666666667,0.4096804795022548
0,6,1.6666666666666667,0.8769829787769243
0,0,1.8333333333333333,0.623211121409733
0,1,1.8333333333333333,0.5675282411959859
0,2,1.8333333333333333,0.5658172136328273
0,3,1.8333333333333333,0.7869096483475456
0,4,1.8333333333333333,0.4665019750452279
0,5,1.8333333333333333,0.4009029089525806
0,6,1.8333333333333333,0.857049200979509
0,0,2.0,0.5678678321476971
0,1,2.0,0.5674241711383988
0,2,2.0,0.5952653173988991
0,3,2.0,0.7617349563644182
0,4,2.0,0.4658946532932441
0,5,2.0,0.4022904560628728
0,6,2.0,0.8490693436685425
0,0,2.1666666666666665,0.5459043692415086
0,1,2.1666666666666665,0.5867238783362237
0,2,2.1666666666666665,0.6351793929409032
0,3,2.1666666666666665,0.7450952297300832
0,4,2.1666666666666665,0.459913259975114
0,5,2.1666666666666665,0.4013994011645432
0,6,2.1666666666666665,0.8443395275721967
1,0,1.3333333333333333,0.6775386047330232
1,1,1.3333333333333333,0.5082868601871655
1,2,1.3333333333333333,0.5774947876686495
1,3,1.3333333333333333,0.6232509727034504
1,4,1.3333333333333333,0.4451242978383847
1,5,1.3333333333333333,0.4247091984508067
1,6,1.3333333333333333,0.5188384810558275
1,0,1.5,0.6807660429824981
1,1,1.5,0.5085408099293848
1,2,1.5,0.574750739323742
1,3,1.5,0.6119527476336174
1,4,1.5,0.44337941213299104
1,5,1.5,0.4159134524438782
1,6,1.5,0.5191577805433545
1,0,1.6666666666666667,0.6079186592307302
1,1,1.6666666666666667,0.5010584252871055
1,2,1.6666666666666667,0.5684517608428237
1,3,1.6666666666666667,0.5866017090776414
1,4,1.6666666666666667,0.43461653298376945
1,5,1.6666666666666667,0.42271269121676114
1,6,1.6666666666666667,0.4990023138013982
1,0,1.8333333333333333,0.5712437462837434
1,1,1.8333333333333333,0.4862264471154795
1,2,1.8333333333333333,0.5808738309136728
1,3,1.8333333333333333,0.5812357495367229
1,4,1.8333333333333333,0.4365231501231041
1,5,1.8333333333333333,0.40983935334409866
1,6,1.8333333333333333,0.47809881422215467
1,0,2.0,0.5786694199127419
1,1,2.0,0.4748871078656559
1,2,2.0,0.5974494756791557
1,3,2.0,0.5812400796980886
1,4,2.0,0.4473862454216631
1,5,2.0,0.39716506622180664
1,6,2.0,0.4687645196361561
1,0,2.1666666666666665,0.6285279890361
1,1,2.1666666666666665,0.4726155498852812
1,2,2.1666666666666665,0.6319813393030865
1,3,2.1666666666666665,0.5850471581593648
1,4,2.1666666666666665,0.46513388725967963
1,5,2.1666666666666665,0.397380499297202
1,6,2.1666666666666665,0.4586775876862981
2,0,1.3333333333333333,0.6613376326071163
2,1,1.3333333333333333,0.5281366953733879
2,2,1.3333333333333333,0.5794553906572033
2,3,1.3333333333333333,0.6307454173528066
2,4,1.3333333333333333,0.45386129268105896
2,5,1.3333333333333333,0.4070393933676706
2,6,1.3333333333333333,0.5218523707432237
2,0,1.5,0.7092380274906849
2,1,1.5,0.5148469298301019
2,2,1.5,0.5710607235455224
2,3,1.5,0.612390287059194
2,4,1.5,0.4504482105106055
2,5,1.5,0.3945480697003984
2,6,1.5,0.49931428443450554
2,0,1.6666666666666667,0.6526137865141406
2,1,1.6666666666666667,0.5120696489237274
2,2,1.6666666666666667,0.587672302776108
2,3,1.6666666666666667,0.6107275066948683
2,4,1.6666666666666667,0.4675970740589544
2,5,1.6666666666666667,0.39187603939678745
2,6,1.6666666666666667,0.49010410200975124
2,0,1.8333333333333333,0.5884060836486191
2,1,1.8333333333333333,0.5063513409776939
2,2,1.8333333333333333,0.5882086499276686
2,3,1.8333333333333333,0.5986093015256722
2,4,1.8333333333333333,0.47025025070226995
2,5,1.8333333333333333,0.3880431074029105
2,6,1.8333333333333333,0.48082491118367293
2,0,2.0,0.5718815328628571
2,1,2.0,0.49138812336076393
2,2,2.0,0.605064719471979
2,3,2.0,0.5926538020615854
2,4,2.0,0.4633816937686202
2,5,2.0,0.3847099085145389
2,6,2.0,0.4666489682203476
2,0,2.1666666666666665,0.5995382512048594
